contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct,computed_iv,iv_diff,moneyness_bin,tte_bin
SPY251007P00636000,2025-10-03 20:13:19+00:00,636.0,0.11,0.1,0.11,-0.07000001,-38.888893,126.0,979,0.2094805615234374,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.052217015680277,0.0099999999999999,0.0909090909090908,0.27174072275175026,0.06226016122831288,"(1.05, 1.2]","(0, 30]"
SPY251007P00637000,2025-10-03 17:55:03+00:00,637.0,0.18,0.11,0.12,-0.049999997,-21.739128,47.0,1036,0.2065509033203124,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0505651836305436,0.0099999999999999,0.0555555555555555,0.28603626013909444,0.07948535681878205,"(1.05, 1.2]","(0, 30]"
SPY251007P00638000,2025-10-03 20:09:19+00:00,638.0,0.11,0.11,0.12,-0.08,-42.105263,62.0,409,0.2006915869140624,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0489185297377055,0.0099999999999999,0.0909090909090908,0.25745713854106034,0.05676555162699795,"(0.95, 1.05]","(0, 30]"
SPY251007P00639000,2025-10-03 19:52:33+00:00,639.0,0.11,0.12,0.13,-0.099999994,-47.619045,38.0,814,0.1977619287109375,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0472770296911678,0.01,0.090909090909091,0.2502949671680813,0.0525330384571438,"(0.95, 1.05]","(0, 30]"
SPY251007P00640000,2025-10-03 20:07:18+00:00,640.0,0.13,0.12,0.13,-0.07000001,-35.000004,424.0,1048,0.1919026123046875,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0456406593322751,0.01,0.0769230769230769,0.24952976780490826,0.05762715550022077,"(0.95, 1.05]","(0, 30]"
SPY251007P00641000,2025-10-03 20:02:25+00:00,641.0,0.14,0.13,0.14,-0.09,-39.130436,145.0,136,0.188484677734375,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.04400939465313,0.01,0.0714285714285714,0.2451021176442958,0.0566174399099208,"(0.95, 1.05]","(0, 30]"
SPY251007P00642000,2025-10-03 19:56:30+00:00,642.0,0.12,0.14,0.15,-0.1,-45.454544,580.0,624,0.1850667431640624,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0423832117954148,0.0099999999999999,0.0833333333333331,0.23185634759334728,0.04678960442928487,"(0.95, 1.05]","(0, 30]"
SPY251007P00643000,2025-10-03 19:32:10+00:00,643.0,0.11,0.15,0.16,-0.14,-56.0,446.0,564,0.1811605322265624,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.040762087049232,0.01,0.090909090909091,0.22148482597171387,0.04032429374515148,"(0.95, 1.05]","(0, 30]"
SPY251007P00644000,2025-10-03 20:09:23+00:00,644.0,0.16,0.15,0.16,-0.099999994,-38.461536,438.0,1087,0.1753012158203125,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0391459968519507,0.01,0.0625,0.22785924751309813,0.05255803169278564,"(0.95, 1.05]","(0, 30]"
SPY251007P00645000,2025-10-03 20:07:45+00:00,645.0,0.17,0.16,0.17,-0.11,-39.285713,1466.0,729,0.1711508666992187,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.037534917787064,0.01,0.0588235294117647,0.22258569927406588,0.051434832574847184,"(0.95, 1.05]","(0, 30]"
SPY251007P00646000,2025-10-03 20:06:15+00:00,646.0,0.19,0.17,0.18,-0.110000014,-36.66667,1464.0,807,0.167000517578125,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0359288265830593,0.0099999999999999,0.0526315789473683,0.21921951192147296,0.05221899434334795,"(0.95, 1.05]","(0, 30]"
SPY251007P00648000,2025-10-03 20:09:23+00:00,648.0,0.2,0.2,0.21,-0.13000001,-39.39394,1982.0,340,0.159188095703125,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0327315153899017,0.0099999999999999,0.0499999999999999,0.20546586681617116,0.04627777111304615,"(0.95, 1.05]","(0, 30]"
SPY251007P00649000,2025-10-03 20:09:03+00:00,649.0,0.21,0.21,0.22,-0.14,-40.0,865.0,630,0.1545494702148437,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0311402495726598,0.01,0.0476190476190476,0.19935458689833907,0.04480511668349538,"(0.95, 1.05]","(0, 30]"
SPY251007P00650000,2025-10-03 20:13:44+00:00,650.0,0.24,0.23,0.24,-0.13000001,-35.135136,4822.0,13374,0.1508873974609375,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.029553879957933,0.0099999999999999,0.0416666666666665,0.19642311853248604,0.045535721071548546,"(0.95, 1.05]","(0, 30]"
SPY251007P00651000,2025-10-03 20:14:01+00:00,651.0,0.25,0.24,0.26,-0.13999999,-35.89743,626.0,699,0.1467370483398437,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.027972383982575,0.02,0.08,0.18975474477008905,0.04301769643024536,"(0.95, 1.05]","(0, 30]"
SPY251007P00652000,2025-10-03 20:14:38+00:00,652.0,0.28,0.26,0.28,-0.13999999,-33.33333,830.0,685,0.14258669921875,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0263957392218654,0.02,0.0714285714285714,0.1858183238656092,0.0432316246468592,"(0.95, 1.05]","(0, 30]"
SPY251007P00653000,2025-10-03 20:14:41+00:00,653.0,0.3,0.29,0.3,-0.14999998,-33.33333,718.0,894,0.1379480737304687,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0248239233884475,0.01,0.0333333333333333,0.17999392364039585,0.04204584990992716,"(0.95, 1.05]","(0, 30]"
SPY251007P00654000,2025-10-03 20:14:37+00:00,654.0,0.33,0.31,0.33,-0.16999999,-33.999996,1026.0,696,0.1341639318847656,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0232569143312786,0.02,0.0606060606060606,0.1750822494430102,0.0409183175582446,"(0.95, 1.05]","(0, 30]"
SPY251007P00655000,2025-10-03 20:14:43+00:00,655.0,0.36,0.34,0.35,-0.15999997,-30.769224,4036.0,1916,0.1290370300292968,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0216946900345898,0.0099999999999999,0.0277777777777776,0.16968509079876876,0.040648060769471944,"(0.95, 1.05]","(0, 30]"
SPY251007P00656000,2025-10-03 20:14:32+00:00,656.0,0.39,0.37,0.39,-0.18,-31.578947,821.0,787,0.1253749572753906,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.020137228616854,0.02,0.0512820512820513,0.16383244316211862,0.03845748588672801,"(0.95, 1.05]","(0, 30]"
SPY251007P00657000,2025-10-03 20:14:28+00:00,657.0,0.42,0.41,0.43,-0.22,-34.375,950.0,717,0.1212246081542968,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.018584508329766,0.02,0.0476190476190476,0.15754444062375508,0.03631983246945829,"(0.95, 1.05]","(0, 30]"
SPY251007P00658000,2025-10-03 20:14:41+00:00,658.0,0.46,0.46,0.47,-0.22,-32.35294,1560.0,2849,0.1165859826660156,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0170365075572283,0.0099999999999999,0.0217391304347825,0.15174953055709625,0.03516354789108066,"(0.95, 1.05]","(0, 30]"
SPY251007P00659000,2025-10-03 20:14:31+00:00,659.0,0.52,0.51,0.53,-0.25,-32.467533,6110.0,732,0.1129239099121093,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0154932048143497,0.02,0.0384615384615384,0.1470887940473251,0.03416488413521582,"(0.95, 1.05]","(0, 30]"
SPY251007P00660000,2025-10-03 20:14:51+00:00,660.0,0.58,0.57,0.59,-0.26,-30.952381,7761.0,2008,0.1085294226074218,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0139545787464488,0.02,0.0344827586206896,0.14164369202152516,0.033114269414103364,"(0.95, 1.05]","(0, 30]"
SPY251007P00661000,2025-10-03 20:13:08+00:00,661.0,0.66,0.64,0.66,-0.27999997,-29.78723,1943.0,687,0.1041959698486327,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0124206081280729,0.02,0.0303030303030303,0.13686742275259248,0.03267145290395977,"(0.95, 1.05]","(0, 30]"
SPY251007P00662000,2025-10-03 20:14:33+00:00,662.0,0.75,0.72,0.75,-0.29999995,-28.571426,5459.0,838,0.1002287243652343,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0108912718620184,0.03,0.04,0.13180289574820944,0.031574171382975136,"(0.95, 1.05]","(0, 30]"
SPY251007P00663000,2025-10-03 20:14:41+00:00,663.0,0.85,0.83,0.85,-0.31999993,-27.350422,3931.0,5180,0.0958342370605468,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0093665489783654,0.02,0.0235294117647059,0.12633943677779327,0.030505199717246467,"(0.95, 1.05]","(0, 30]"
SPY251007P00664000,2025-10-03 20:14:49+00:00,664.0,0.98,0.95,0.98,-0.34000003,-25.757578,8298.0,2644,0.0919280261230468,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0078464186335183,0.03,0.0306122448979592,0.12146078420672328,0.029532758083676475,"(0.95, 1.05]","(0, 30]"
SPY251007P00665000,2025-10-03 20:14:50+00:00,665.0,1.12,1.11,1.13,-0.39999998,-26.315786,10837.0,1439,0.0877776770019531,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0063308601092575,0.0199999999999997,0.0178571428571426,0.11579975015298649,0.02802207315103339,"(0.95, 1.05]","(0, 30]"
SPY251007P00666000,2025-10-03 20:14:28+00:00,666.0,1.34,1.29,1.32,-0.38,-22.093023,7695.0,1413,0.08399353515625,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0048198528117962,0.03,0.0223880597014925,0.11255273852469341,0.02855920336844342,"(0.95, 1.05]","(0, 30]"
SPY251007P00667000,2025-10-03 20:14:43+00:00,667.0,1.56,1.53,1.56,-0.4100001,-20.812187,7679.0,1423,0.080514566040039,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.003313376270849,0.03,0.0192307692307692,0.10744220014655138,0.026927634106512388,"(0.95, 1.05]","(0, 30]"
SPY251007P00668000,2025-10-03 20:14:59+00:00,668.0,1.83,1.82,1.85,-0.41999996,-18.666664,13779.0,1914,0.0770966314697265,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.001811410138707,0.03,0.0163934426229508,0.10255162632302772,0.025454994853301216,"(0.95, 1.05]","(0, 30]"
SPY251007P00669000,2025-10-03 20:14:34+00:00,669.0,2.25,2.19,2.22,-0.3599999,-13.793099,13487.0,954,0.0744111114501953,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,1.0003139341893217,0.0300000000000002,0.0133333333333334,0.10162731778908195,0.027216206338886648,"(0.95, 1.05]","(0, 30]"
SPY251007P00670000,2025-10-03 20:14:45+00:00,670.0,2.67,2.63,2.67,-0.31999993,-10.702338,19946.0,839,0.0720917987060546,True,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,0.9988209283173974,0.04,0.0149812734082397,0.09805233394421452,0.025960535238159915,"(0.95, 1.05]","(0, 30]"
SPY251007P00671000,2025-10-03 20:14:38+00:00,671.0,3.25,3.16,3.21,-0.21000004,-6.069365,13374.0,271,0.070321796875,True,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.0082191780821917,0.9973323725374906,0.0499999999999998,0.0153846153846153,0.09836189205623411,0.028040095181234112,"(0.95, 1.05]","(0, 30]"
SPY251008C00645000,2025-10-02 19:28:15+00:00,645.0,25.42,24.31,24.46,0.0,0.0,11.0,14,0.1674887939453125,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.037534917787064,0.1500000000000021,0.0059008654602675,0.2797873040264332,0.11229851008112071,"(0.95, 1.05]","(0, 30]"
SPY251008C00650000,2025-10-03 20:00:05+00:00,650.0,19.66,19.41,19.56,0.61999893,3.2562969,32.0,51,0.1489342919921875,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.029553879957933,0.1499999999999985,0.0076297049847405,0.15878502031747893,0.009850728325291436,"(0.95, 1.05]","(0, 30]"
SPY251008C00655000,2025-10-03 17:44:47+00:00,655.0,15.76,14.59,14.73,0.57000065,3.752473,24.0,105,0.1302577209472656,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0216946900345898,0.1400000000000005,0.0088832487309645,0.21247427722194825,0.08221655627468266,"(0.95, 1.05]","(0, 30]"
SPY251008C00656000,2025-10-03 18:47:00+00:00,656.0,14.61,13.64,13.78,0.13999939,0.96751475,11.0,102,0.1265956481933593,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.020137228616854,0.1399999999999988,0.0095824777549622,0.19391931893383788,0.06732367074047857,"(0.95, 1.05]","(0, 30]"
SPY251008C00657000,2025-10-03 16:24:27+00:00,657.0,13.36,12.7,12.84,-0.1800003,-1.3293966,35.0,237,0.1231777136230468,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.018584508329766,0.1400000000000005,0.0104790419161677,0.16906352206489947,0.045885808441852666,"(0.95, 1.05]","(0, 30]"
SPY251008C00658000,2025-10-03 14:44:08+00:00,658.0,12.65,11.78,11.9,0.3399992,2.7619755,18.0,161,0.1192715026855468,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0170365075572283,0.120000000000001,0.0094861660079052,0.17672091425489173,0.057449411569344924,"(0.95, 1.05]","(0, 30]"
SPY251008C00659000,2025-10-03 16:07:37+00:00,659.0,11.18,10.85,10.98,-0.79999924,-6.67779,29.0,328,0.1158535681152343,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0154932048143497,0.1300000000000007,0.0116279069767442,0.13904008277856844,0.023186514663334143,"(0.95, 1.05]","(0, 30]"
SPY251008C00660000,2025-10-03 20:06:04+00:00,660.0,9.88,9.95,10.06,-0.89000034,-8.263698,69.0,290,0.1119473571777343,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0139545787464488,0.1100000000000012,0.0111336032388665,0.10896188888625229,0.00298546829148201,"(0.95, 1.05]","(0, 30]"
SPY251008C00661000,2025-10-03 20:11:46+00:00,661.0,8.98,9.05,9.16,-0.87000084,-8.832496,26.0,141,0.108407353515625,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0124206081280729,0.1099999999999994,0.0122494432071268,0.10764912227227326,0.0007582312433517396,"(0.95, 1.05]","(0, 30]"
SPY251008C00662000,2025-10-03 20:08:31+00:00,662.0,8.26,8.17,8.27,-0.92999935,-10.119689,32.0,229,0.1046232116699218,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0108912718620184,0.0999999999999996,0.0121065375302663,0.11540602132603206,0.010782809656110254,"(0.95, 1.05]","(0, 30]"
SPY251008C00663000,2025-10-03 20:14:57+00:00,663.0,7.32,7.31,7.4,-0.88999987,-10.840437,98.0,413,0.1009001043701171,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0093665489783654,0.0900000000000007,0.0122950819672132,0.10858033549483609,0.007680231124718995,"(0.95, 1.05]","(0, 30]"
SPY251008C00664000,2025-10-03 20:08:31+00:00,664.0,6.53,6.48,6.56,-0.88999987,-11.994607,154.0,891,0.0975432043457031,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0078464186335183,0.0799999999999991,0.0122511485451759,0.10828915235069589,0.010745948004992789,"(0.95, 1.05]","(0, 30]"
SPY251008C00665000,2025-10-03 20:13:24+00:00,665.0,5.62,5.68,5.75,-1.0300002,-15.488725,541.0,1718,0.0942473388671875,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0063308601092575,0.0700000000000002,0.0124555160142349,0.10106716580466182,0.0068198269374743214,"(0.95, 1.05]","(0, 30]"
SPY251008C00666000,2025-10-03 19:55:19+00:00,666.0,5.12,4.91,4.97,-0.80999994,-13.659358,209.0,772,0.0908904388427734,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0048198528117962,0.0599999999999996,0.0117187499999999,0.10959890050405097,0.01870846166127757,"(0.95, 1.05]","(0, 30]"
SPY251008C00667000,2025-10-03 20:08:51+00:00,667.0,4.21,4.18,4.23,-0.9899998,-19.038458,547.0,337,0.0876556079101562,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.003313376270849,0.0500000000000007,0.0118764845605702,0.09971305500523373,0.012057447095077528,"(0.95, 1.05]","(0, 30]"
SPY251008C00668000,2025-10-03 20:14:20+00:00,668.0,3.47,3.51,3.55,-1.0800002,-23.736265,1486.0,545,0.0849090533447265,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.001811410138707,0.04,0.0115273775216138,0.0949645410409964,0.010055487696269905,"(0.95, 1.05]","(0, 30]"
SPY251008C00669000,2025-10-03 20:14:47+00:00,669.0,2.91,2.89,2.92,-0.91999984,-24.020884,2194.0,1279,0.0822235333251953,True,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0003139341893217,0.0299999999999998,0.0103092783505153,0.09488221576831748,0.012658682443122182,"(0.95, 1.05]","(0, 30]"
SPY251008C00670000,2025-10-03 20:14:47+00:00,670.0,2.33,2.32,2.35,-0.8700001,-27.187504,4597.0,1144,0.0795990478515625,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9988209283173974,0.0300000000000002,0.0128755364806868,0.0919412719058353,0.012342224054272807,"(0.95, 1.05]","(0, 30]"
SPY251008C00671000,2025-10-03 20:11:29+00:00,671.0,1.77,1.82,1.85,-0.8900001,-33.45865,6406.0,1005,0.0772797351074218,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9973323725374906,0.03,0.0169491525423728,0.08740319601239108,0.01012346090496928,"(0.95, 1.05]","(0, 30]"
SPY251008C00672000,2025-10-03 20:14:31+00:00,672.0,1.37,1.39,1.41,-0.7900001,-36.574078,5354.0,877,0.0748383532714843,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9958482469831196,0.02,0.0145985401459854,0.08626420911294336,0.011425855841459054,"(0.95, 1.05]","(0, 30]"
SPY251008C00673000,2025-10-03 20:12:56+00:00,673.0,1.01,1.02,1.05,-0.71000004,-41.279068,2447.0,697,0.0728852478027343,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9943685319058784,0.03,0.0297029702970297,0.0841031086228157,0.011217860820081402,"(0.95, 1.05]","(0, 30]"
SPY251008C00674000,2025-10-03 20:14:21+00:00,674.0,0.72,0.73,0.75,-0.61,-45.86466,2772.0,1316,0.070749038696289,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.992893207674564,0.02,0.0277777777777778,0.08210247430958077,0.011353435613291774,"(0.95, 1.05]","(0, 30]"
SPY251008C00675000,2025-10-03 20:14:45+00:00,675.0,0.51,0.5,0.52,-0.47000003,-47.959187,4284.0,1122,0.0689790368652343,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9914222547743056,0.02,0.0392156862745098,0.08111829755374103,0.012139260688506737,"(0.95, 1.05]","(0, 30]"
SPY251008C00676000,2025-10-03 20:14:19+00:00,676.0,0.32,0.34,0.35,-0.42000002,-56.756756,1614.0,362,0.0675142077636719,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9899556538057044,0.0099999999999999,0.0312499999999998,0.07805915425275119,0.01054494648907929,"(0.95, 1.05]","(0, 30]"
SPY251008C00677000,2025-10-03 20:14:38+00:00,677.0,0.22,0.22,0.23,-0.30999997,-58.490566,1480.0,1336,0.0664155859375,False,REGULAR,USD,call,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,0.9884933854839828,0.01,0.0454545454545455,0.07816584408736564,0.011750258149865647,"(0.95, 1.05]","(0, 30]"
SPY251008P00607000,2025-10-02 19:34:47+00:00,607.0,0.1,0.05,0.06,0.0,0.0,10.0,216,0.3105537695312499,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.1024876803503398,0.0099999999999999,0.0999999999999999,0.4073654201190454,0.0968116505877955,"(1.05, 1.2]","(0, 30]"
SPY251008P00608000,2025-10-02 19:44:16+00:00,608.0,0.11,0.05,0.06,0.0,0.0,10.0,305,0.30664755859375,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.1006743782445003,0.0099999999999999,0.0909090909090908,0.40640224226936006,0.09975468367561008,"(1.05, 1.2]","(0, 30]"
SPY251008P00616000,2025-09-29 18:06:41+00:00,616.0,0.16,0.07,0.08,0.0,0.0,1805.0,1872,0.2793040820312499,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0863799057997667,0.0099999999999999,0.0624999999999999,0.37727757969573394,0.09797349766448404,"(1.05, 1.2]","(0, 30]"
SPY251008P00617000,2025-10-01 19:08:31+00:00,617.0,0.13,0.07,0.08,0.0,0.0,70.0,60,0.274421318359375,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0846191604094917,0.0099999999999999,0.0769230769230768,0.36004553592104993,0.08562421756167493,"(1.05, 1.2]","(0, 30]"
SPY251008P00624000,2025-10-01 14:54:48+00:00,624.0,0.22,0.09,0.1,0.0,0.0,97.0,448,0.24805439453125,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0724519582895131,0.01,0.0454545454545455,0.34326655082789836,0.09521215629664836,"(1.05, 1.2]","(0, 30]"
SPY251008P00625000,2025-10-03 20:00:07+00:00,625.0,0.1,0.1,0.11,-0.059999995,-37.499996,190.0,363,0.2461012890625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.07073603515625,0.0099999999999999,0.0999999999999999,0.29916927116981695,0.05306798210731695,"(1.05, 1.2]","(0, 30]"
SPY251008P00627000,2025-10-03 16:59:41+00:00,627.0,0.1,0.11,0.12,-0.050000004,-33.333336,75.0,130,0.2392654199218749,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0673206092067882,0.0099999999999999,0.0999999999999999,0.2870978885274549,0.04783246860557999,"(1.05, 1.2]","(0, 30]"
SPY251008P00628000,2025-10-01 15:19:45+00:00,628.0,0.25,0.11,0.12,0.0,0.0,16.0,255,0.23438265625,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0656210540965865,0.0099999999999999,0.0399999999999999,0.32368273348364707,0.08930007723364708,"(1.05, 1.2]","(0, 30]"
SPY251008P00630000,2025-10-03 20:11:33+00:00,630.0,0.13,0.12,0.13,-0.07000001,-35.000004,179.0,341,0.2265702343749999,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0622381301153274,0.01,0.0769230769230769,0.2793940808719571,0.052823846496957205,"(1.05, 1.2]","(0, 30]"
SPY251008P00632000,2025-10-03 19:54:38+00:00,632.0,0.11,0.13,0.14,-0.14,-56.0,48.0,182,0.2187578124999999,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.058876617045342,0.01,0.090909090909091,0.26037829200975693,0.04162047950975703,"(1.05, 1.2]","(0, 30]"
SPY251008P00633000,2025-10-03 20:10:11+00:00,633.0,0.14,0.14,0.15,-0.13000001,-48.14815,54.0,323,0.2163164306640624,False,REGULAR,USD,put,2025-10-08,669.2100219726562,2025-10-08,4,0.010958904109589,1.0572038261811316,0.0099999999999999,0.0714285714285712,0.2636114667244583,0.047295036060395895,"(1.05, 1.2]","(0, 30]"
